Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Jonny Williams,FW,Crystal Palace,9,0,0,0,0,0,0,0,0
Willian,FW,Chelsea,25,4,2,6,4,0,0,5,1
Jack Wilshere,MF,Arsenal,24,3,4,7,3,0,0,6,0
James Wilson,FW,Manchester Utd,1,2,0,2,2,0,0,0,0
Marc Wilson,MF,Stoke City,33,0,0,0,0,0,0,6,1
Magnus Wolff Eikrem,FW,Cardiff City,6,0,1,1,0,0,0,0,0
Ricky van Wolfswinkel,FW,Norwich City,25,1,1,2,1,0,0,1,0
Cauley Woodrow,FW,Fulham,6,1,0,1,1,0,0,0,0
Claudio Yacob,MF,West Brom,27,1,0,1,1,0,0,7,0
Ashley Young,FW,Manchester Utd,20,2,1,3,2,0,0,4,0
Pablo Zabaleta,MF,Manchester City,35,1,6,7,1,0,0,11,0
Wilfried Zaha,FW,Manchester Utd,2,0,0,0,0,0,0,0,0
Wilfried Zaha,FW,Cardiff City,12,0,1,1,0,0,0,1,0
Elsad Zverotić,MF,Fulham,6,0,0,0,0,0,0,0,0
